0,4.57315171499349
0.15,4.54931144052983
0.3,4.52547116606616
0.45,4.5016308916025
0.6,4.47779061713883
0.75,4.45395034267517
0.9,4.4301100682115
1.05,4.40626979374784
1.2,4.38242951928417
1.35,4.35858924482051
1.5,4.33474897035684
1.65,4.31090869589318
1.8,4.28706842142951
1.95,4.26322814696585
2.1,4.23938787250219
2.25,4.21554759803852
2.4,4.19170732357486
2.55,4.16786704911119
2.7,4.14402677464753
2.85,4.12018650018386
3,4.0963462257202
3.15,4.07250595125653
3.3,4.04866567679287
3.45,4.0248254023292
3.6,4.00098512786554
3.75,3.97714485340188
3.9,3.95330457893821
4.05,3.92946430447455
4.2,3.90562403001088
4.35,3.88178375554722
4.5,3.85794348108355
4.65,3.83410320661989
4.8,3.81026293215622
4.95,3.78642265769256
5.1,3.76258238322889
5.25,3.73874210876523
5.4,3.71490183430156
5.55,3.6910615598379
5.7,3.66722128537423
5.85,3.64338101091057
6,3.61954073644691
6.15,3.59570046198324
6.3,3.57186018751958
6.45,3.54801991305591
6.6,3.52417963859225
6.75000000000001,3.50033936412858
6.90000000000001,3.47649908966492
7.05000000000001,3.45265881520125
7.20000000000001,3.42881854073759
7.35000000000001,3.40497826627392
7.50000000000001,3.38113799181026
7.65000000000001,3.35729771734659
7.80000000000001,3.33345744288293
7.95000000000001,3.30961716841927
8.10000000000001,3.2857768939556
8.25000000000001,3.26193661949194
8.40000000000001,3.23809634502827
8.55000000000001,3.21425607056461
8.70000000000001,3.19041579610094
8.85000000000001,3.16657552163728
9.00000000000001,3.14273524717361
9.15000000000001,3.11889497270995
9.30000000000001,3.09505469824628
9.45000000000001,3.07121442378262
9.60000000000001,3.04737414931895
9.75000000000001,3.02353387485529
9.90000000000001,2.99969360039162
10.05,2.97585332592796
10.2,2.9520130514643
10.35,2.92817277700063
10.5,2.90433250253697
10.65,2.8804922280733
10.8,2.85665195360964
10.95,2.83281167914597
11.1,2.80897140468231
11.25,2.78513113021864
11.4,2.76129085575498
11.55,2.73745058129131
11.7,2.71361030682765
11.85,2.68977003236398
12,2.66592975790032
12.15,2.64208948343665
12.3,2.61824920897299
12.45,2.59440893450933
12.6,2.57056866004566
12.75,2.546728385582
12.9,2.52288811111833
13.05,2.49904783665467
13.2,2.475207562191
13.35,2.45136728772734
13.5,2.42752701326367
13.65,2.40368673880001
13.8,2.37984646433634
13.95,2.35600618987268
14.1,2.33216591540901
14.25,2.30832564094535
14.4,2.28448536648169
14.55,2.26064509201802
14.7,2.23680481755436
14.85,2.21296454309069
