10000,3.13705975745267,3.14142319330592
20000,3.14209222420269,3.14159684968813
30000,3.14760962070733,3.14155814576165
40000,3.14746798680392,3.14159783775497
50000,3.14028148538198,3.14161795406252
60000,3.14709891308041,3.14159349975355
70000,3.14815693186706,3.14158579564112
80000,3.14090448286961,3.14161613588867
90000,3.1410412866978,3.14158587763557
100000,3.13980880055469,3.1415838568245
110000,3.14028266906827,3.14157923195634
120000,3.14164428068609,3.14159354746381
130000,3.14220859894132,3.14160178460399
140000,3.14345275353212,3.14158386821686
150000,3.14328524051539,3.14159776727189
160000,3.14199974126849,3.14159761155724
170000,3.13919007702766,3.14159979372093
180000,3.14410261403074,3.14159281921768
190000,3.14194565248579,3.14158622408962
200000,3.13929469650154,3.14158410351301
210000,3.14061123733425,3.14159137734506
220000,3.14262609461336,3.14158489007589
230000,3.14175666973633,3.14159372968386
240000,3.1440661787336,3.1415974417865
250000,3.13760013713162,3.14159365410231
260000,3.14101853641699,3.14160199685879
270000,3.14193801756659,3.14159134063315
280000,3.14025651969008,3.14158729572251
290000,3.14352479532659,3.14159190937124
300000,3.14015197692943,3.14159082177521
310000,3.14122084556567,3.14158992462251
320000,3.14232434359087,3.14159842643919
330000,3.13909885147145,3.14158995601793
340000,3.14088884268524,3.14159376753533
350000,3.14109438292854,3.14159857314004
360000,3.13956756260116,3.1415928177655
370000,3.14247189537057,3.14159187392033
380000,3.14318072147254,3.14158951760898
390000,3.13955722294929,3.14159443048092
400000,3.1406209863454,3.14159247666905
410000,3.13921773547452,3.14159210353176
420000,3.13944019868636,3.14159095546779
430000,3.14189901156727,3.14159667643496
440000,3.13964309015291,3.14159328528592
450000,3.14279840370419,3.14159365515107
460000,3.14118840146642,3.14158614707798
470000,3.14069707537242,3.14159116579606
480000,3.14245511864744,3.1415936691541
490000,3.14374191571193,3.14158934525253
500000,3.14117176380339,3.14159513697699
510000,3.14060802708298,3.14159411911575
520000,3.14032374786948,3.14159387939443
530000,3.14276222645885,3.14159363478354
540000,3.14195166944231,3.14159268564977
550000,3.14022205602279,3.14158906957307
560000,3.14011973944439,3.1415922258441
570000,3.13869682617912,3.14159131056462
580000,3.14219061448874,3.14159238073596
590000,3.14205275528452,3.14159635916534
600000,3.14257328382769,3.14159095960156
610000,3.14150104015424,3.14159485784331
620000,3.142135381637,3.14159531267775
630000,3.14002725921971,3.14159241103278
640000,3.14305808304892,3.14159162055023
650000,3.13973534138753,3.14159128131167
660000,3.14194622497207,3.14159108900371
670000,3.14341948351596,3.14159237256473
680000,3.14119928448117,3.14159161698909
690000,3.14065073191224,3.14159289081878
700000,3.14198966906331,3.14159507408157
710000,3.14065775381645,3.14159418328475
720000,3.14120517770751,3.14159359413108
730000,3.14128992022211,3.14158922473911
740000,3.1438369396377,3.14159182863573
750000,3.13999284789698,3.14159285247577
760000,3.14127056111726,3.14159175607698
770000,3.14065540659815,3.14159232236943
780000,3.14161531968144,3.1415945319685
790000,3.14217267398471,3.14159146336493
800000,3.14178018212434,3.14159425159586
810000,3.14343885333122,3.14159240033328
820000,3.14111911865023,3.14159140452047
830000,3.1412350870982,3.14159338244056
840000,3.14319452301085,3.14159155979967
850000,3.14151632120452,3.14159347361281
860000,3.14168376516432,3.14159323439985
870000,3.13978316846843,3.14159250127552
880000,3.14252118105314,3.14159249932542
890000,3.14123174454046,3.14159537828472
900000,3.14106063516677,3.14159229102825
910000,3.14099533987405,3.14159198225599
920000,3.14032373142943,3.14159019895388
930000,3.14229288857153,3.14159209904199
940000,3.13962130692344,3.1415935289539
950000,3.14164829643919,3.14159187840391
960000,3.14205902240913,3.14159381044249
970000,3.1411068033786,3.14159403368441
980000,3.14145103259426,3.14159395918926
990000,3.14193330897522,3.14159212645471
1000000,3.14110757062785,3.1415908096516
