10000,0.00891922512921215,0.000868951381744587,0.01
20000,0.00633724492338166,0.00499405234955974,0.00707106781186548
30000,0.00516051864861817,0.00263533147249584,0.00577350269189626
40000,0.00447106944811815,0.00241692746802036,0.005
50000,0.00398125367694702,0.00186252449655999,0.00447213595499958
60000,0.00365941078750196,0.000274191895905052,0.00408248290463863
70000,0.00339022784145393,0.00299633653460818,0.00377964473009227
80000,0.00315861535493556,0.000877895170293908,0.00353553390593274
90000,0.00298437682905717,0.00209548062553244,0.00333333333333333
100000,0.00283318275178152,0.00440665781343341,0.00316227766016838
110000,0.00269631278008479,0.00210327264428267,0.00301511344577764
120000,0.00258376898647887,0.00256628537328529,0.00288675134594813
130000,0.00247712283736324,0.000868678273403312,0.00277350098112615
140000,0.00238664764102385,0.00561383329365306,0.00267261241912424
150000,0.00230435534925748,0.000788858991153774,0.00258198889747161
160000,0.00223102658920247,0.000984239082864491,0.0025
170000,0.00215695534722454,0.00337552028728005,0.00242535625036333
180000,0.00210496860435208,0.00251451530941305,0.00235702260395516
190000,0.00205506857979411,0.0027836661105769,0.00229415733870562
200000,0.00198905679629337,0.00158273227548733,0.00223606797749979
210000,0.0019470990538992,0.00279533248000297,0.00218217890235992
220000,0.00190271284007649,0.000276229743329193,0.0021320071635561
230000,0.00186334251506207,0.000330598192089138,0.00208514414057075
240000,0.00182027062140767,0.00227498725730246,0.00204124145231931
250000,0.00178713957749628,0.00152088769004255,0.002
260000,0.00175586674281195,0.00205791820850232,0.00196116135138184
270000,0.00171527388835877,0.00220315764562029,0.00192450089729875
280000,0.00168497793053061,0.00212928796466549,0.00188982236504614
290000,0.00165799427064459,0.00108835039609323,0.00185695338177052
300000,0.00163160360160358,0.000476329908360107,0.00182574185835055
310000,0.00159829781641762,0.00191741524807476,0.00179605302026775
320000,0.00157822948772192,0.00160617816571174,0.00176776695296637
330000,0.00155274660197371,5.68051917992918E-06,0.00174077655955698
340000,0.00153016876014977,0.00149889289941285,0.00171498585142509
350000,0.00150728808882065,0.00225905591885267,0.00169030850945703
360000,0.00148762007215747,5.15542359025289E-05,0.00166666666666667
370000,0.00146695225140238,0.000212764507045105,0.00164398987305357
380000,0.00144667949943256,9.61924607034703E-06,0.00162221421130763
390000,0.00143091804132278,0.00120695743311749,0.00160128153805087
400000,0.00140933880242426,0.00116813809320782,0.00158113883008419
410000,0.00139431967888329,0.000625381699299599,0.00156173761888606
420000,0.00137575726617598,0.000853093539532335,0.00154303349962092
430000,0.00135903648433443,0.000688551496452749,0.00152498570332605
440000,0.00134614833794953,0.00191282596405307,0.00150755672288882
450000,0.00132961473280318,0.000133240982234106,0.00149071198499986
460000,0.00131681837092875,0.000350104896911674,0.00147441956154897
470000,0.00130346083025619,0.00144315983637089,0.00145864991497895
480000,0.00129197213851442,0.00160717691152046,0.00144337567297406
490000,0.00127449166790124,0.000740522402391086,0.00142857142857143
500000,0.00126050987078896,0.00146745730281461,0.0014142135623731
510000,0.00125271263297958,0.00241516942056474,0.00140028008402801
520000,0.00123854413343007,0.000471023731805964,0.00138675049056307
530000,0.00122728056431077,0.000128594596572551,0.00137360563948689
540000,0.00121817274129286,0.00349337048599629,0.00136082763487954
550000,0.00120250399651712,0.00073802692360303,0.00134839972492648
560000,0.0011914687514371,0.000762329420251895,0.00133630620956212
570000,0.00118291167979152,2.32077002086939E-05,0.00132453235706504
580000,0.00117264648496069,0.0013922987383328,0.00131306432859723
590000,0.00116389454318598,0.00241122219070533,0.00130188910980824
600000,0.0011515218254535,0.000513360138065355,0.00129099444873581
610000,0.00114152585939105,0.000944936547397912,0.00128036879932896
620000,0.00113340612560661,0.000506324379393241,0.0012700012700019
630000,0.00112532709171377,0.000108357634659217,0.00125988157669742
640000,0.00111651862688556,0.000615170998972125,0.00125
650000,0.00110773748626719,0.00120881994863842,0.00124034734589208
660000,0.00109906184419106,0.000211466084077294,0.00123091490979333
670000,0.00108942972006533,0.000534995441017205,0.00122169444356305
680000,0.00108320335044579,0.00126619090961233,0.00121267812518166
690000,0.00107486456066274,0.000745921538623406,0.00120385853085769
700000,0.00106715721543006,0.000620407201523676,0.00119522860933439
710000,0.00105886389656685,0.000706173934805321,0.00118678165819385
720000,0.00105255906653698,0.00100592719150727,0.00117851130197758
730000,0.00104530239140376,0.000923831408115472,0.00117041147196131
740000,0.00103808700400399,0.000380689214363183,0.00116247638743819
750000,0.00103068436102558,0.000347964314712623,0.00115470053837925
760000,0.00102311422450821,0.001309968853898,0.00114707866935281
770000,0.00101710282387497,0.000460520631966777,0.00113960576459638
780000,0.00100998490364123,0.000506977707230849,0.0011322770341446
790000,0.00100357301724196,0.0020399190254321,0.00112508790092602
800000,0.000998300276781397,4.91417493360125E-05,0.00111803398874989
810000,0.00099241714997244,0.000303414827850013,0.00111111111111111
820000,0.000986376667831649,0.000106880709161761,0.00110431526074847
830000,0.000979110668705738,0.00170284962456435,0.0010976425998969
840000,0.000975425384054446,0.00033211381078857,0.00109108945117996
850000,0.00096800401149067,0.000445805216258588,0.00108465228909328
860000,0.000963113931163035,0.000349782497098161,0.00107832773203438
