10000,0.00892823889085451,0.00453289613712693,0.00631398933571643,0.000169460283869327,0.01
20000,0.00628973425778533,0.000499570612892519,0.00446392853335112,4.19609833413048E-06,0.00707106781186548
30000,0.00511931647169222,0.00601696711754007,0.00364506617086526,3.45078281456246E-05,0.00577350269189626
40000,0.0044490062791596,0.00587533321412703,0.00315635717917088,5.18416518069387E-06,0.005
50000,0.0040130751331438,0.00131116820780974,0.00282313375581789,2.53004727306383E-05,0.00447213595499958
60000,0.00362948126401936,0.00550625949061523,0.00257724065730036,8.46163761725194E-07,0.00408248290463863
70000,0.00336326938880393,0.00656427827726835,0.00238614476637086,6.85794867649747E-06,0.00377964473009227
80000,0.0031614197455575,0.000688170720183567,0.00223191458243079,2.34822988747219E-05,0.00353553390593274
90000,0.00297681318196546,0.000551366891993865,0.0021043539404596,6.77595421949562E-06,0.00333333333333333
100000,0.002825888613662,0.00178385303510131,0.00199632858233472,8.79676529796924E-06,0.00316227766016838
110000,0.00269274376032473,0.00130998452152165,0.00190345540349245,1.34216334508608E-05,0.00301511344577764
120000,0.0025738684034723,5.16270963006882E-05,0.00182237728867511,8.93874017915408E-07,0.00288675134594813
130000,0.00247842426307061,0.000615945351524871,0.00175084939629579,9.13101420074725E-06,0.00277350098112615
140000,0.00238226266734739,0.00186009994232661,0.00168724776646899,8.78537293358406E-06,0.00267261241912424
150000,0.00230183510118415,0.00169258692559948,0.00162997118140791,5.11368209421548E-06,0.00258198889747161
160000,0.00222599482956445,0.000407087678696794,0.00157822941881228,4.95796744370836E-06,0.0025
170000,0.0021724307810715,0.00240257656213716,0.00153110277347683,7.1401311343422E-06,0.00242535625036333
180000,0.00210615831761385,0.00250996044094354,0.00148797177432638,1.65627890513775E-07,0.00235702260395516
190000,0.00204864832917953,0.000352998895999601,0.0014482838057889,6.42950017182287E-06,0.00229415733870562
200000,0.00199665138789879,0.00229795708825353,0.00141163975535195,8.5500767847968E-06,0.00223606797749979
210000,0.00194988346934705,0.00098141625554371,0.00137760271832787,1.27624473789112E-06,0.00218217890235992
220000,0.00190212820998202,0.00103344102356839,0.00134593587566218,7.76351389886187E-06,0.0021320071635561
230000,0.00186280569004138,0.000164016146531942,0.00131634084064524,1.0760940640786E-06,0.00208514414057075
240000,0.00182077390897302,0.00247352514380772,0.00128860800354485,4.78819670757247E-06,0.00204124145231931
250000,0.00179067215917711,0.003992516458176,0.00126258388447097,1.00051251328281E-06,0.002
260000,0.00175124574070848,0.000574117172806865,0.00123805033354718,9.34326899448834E-06,0.00196116135138184
270000,0.00171645230727467,0.00034536397679652,0.00121492982635616,1.31295664385078E-06,0.00192450089729875
280000,0.00168966924703104,0.00133613389970844,0.00119303821766585,5.35786728761423E-06,0.00188982236504614
290000,0.00165380027159402,0.00193214173680012,0.00117228249903354,7.44218550785547E-07,0.00185695338177052
300000,0.00163157497049224,0.00144067666036207,0.0011525826074166,1.83181458224269E-06,0.00182574185835055
310000,0.00160288909281549,0.000371808024120845,0.00113383949192282,2.72896728503724E-06,0.00179605302026775
320000,0.00157692473151077,0.000731690001073648,0.00111596868318285,5.77284939673461E-06,0.00176776695296637
330000,0.00155756533737625,0.00249380211834671,0.00109894789617217,2.69757186099895E-06,0.00174077655955698
340000,0.00152975320816268,0.000703810904552071,0.00108265903820817,1.11394553448108E-06,0.00171498585142509
350000,0.00150888802572698,0.000498270661253741,0.001067074142501,5.91955024642488E-06,0.00169030850945703
360000,0.00148974899355123,0.00202509098863057,0.00105215450715065,1.64175708583514E-07,0.00166666666666667
370000,0.00146664290134113,0.000879241780777473,0.00103783600154188,7.79669460992949E-07,0.00164398987305357
380000,0.00144704004048534,0.00158806788274823,0.00102409662634598,3.13598081191913E-06,0.00162221421130763
390000,0.00143181289390127,0.00203543064049949,0.00101087238803323,1.77689112978996E-06,0.00160128153805087
400000,0.00141344000666794,0.000971667244388463,0.000998161343966983,1.76920740724285E-07,0.00158113883008419
410000,0.00139761245836406,0.00237491811527635,0.000985916730912594,5.50058032899869E-07,0.00156173761888606
420000,0.00137953101646316,0.00215245490342841,0.000974112291461674,1.69812200701003E-06,0.00154303349962092
430000,0.00136201224592169,0.000306357977475358,0.00096270618325928,4.02284516498597E-06,0.00152498570332605
440000,0.00134711016095495,0.00194956343688668,0.000951713655315651,6.31696127406656E-07,0.00150755672288882
450000,0.00132987310885833,0.00120575011440094,0.000941073423983558,1.00156128013396E-06,0.00149071198499986
460000,0.00131797685386101,0.00040425212337114,0.000930801441125166,6.50651181155482E-06,0.00147441956154897
470000,0.00130344208983516,0.00089557821736852,0.00092083708896715,1.48779373443375E-06,0.00145864991497895
480000,0.00128818108554237,0.000862465057643202,0.000911191377676879,1.015564311313E-06,0.00144337567297406
490000,0.00127357549849447,0.00214926212213928,0.000901851951091409,3.30833726147617E-06,0.00142857142857143
500000,0.00126267146796816,0.000420889786404199,0.000892779780461516,2.48338719455177E-06,0.0014142135623731
510000,0.00125104521381742,0.000984626506814301,0.000883984459297015,1.46552595481353E-06,0.00140028008402801
520000,0.00123796260439573,0.00126890572031169,0.00087544388707643,1.2258046346858E-06,0.00138675049056307
530000,0.00122569269422941,0.0011695728690615,0.000867150348486002,9.81193749360898E-07,0.00137360563948689
540000,0.00121447435696243,0.000359015852514855,0.000859081176834701,3.20599764513929E-08,0.00136082763487954
550000,0.00120667403561696,0.00137059756699998,0.000851239067512917,3.58401672029274E-06,0.00134839972492648
560000,0.00119457213917596,0.00147291414540396,0.000843602118102301,4.27745691311543E-07,0.00133630620956212
570000,0.00118344741759524,0.00289582741066852,0.000836170232394453,1.34302517196261E-06,0.00132453235706504
580000,0.00117354204610109,0.000597960898949257,0.0008289276650476,2.72853837746112E-07,0.00131306432859723
590000,0.00116242825990056,0.00046010169472277,0.000821868423603357,3.70557554862927E-06,0.00130188910980824
600000,0.00115235125891993,0.000980630237900737,0.000815000051992761,1.6939882327982E-06,0.00129099444873581
610000,0.0011439792831103,9.16134355546383E-05,0.00080828468550127,2.20425351926679E-06,0.00128036879932896
620000,0.00113276086430844,0.000542728047210339,0.000801741810416819,2.65908795382686E-06,0.0012700012700019
630000,0.00112529618782169,0.00156539437008174,0.000795355527461465,2.42557016694178E-07,0.00125988157669742
640000,0.00111541369604382,0.00146542945912342,0.000789115484255246,1.03303956366929E-06,0.00125
650000,0.00110801688413098,0.00185731220226071,0.000783023987592845,1.3722781280201E-06,0.00124034734589208
660000,0.00109820783066232,0.000353571382275764,0.000777071301156829,1.56458608024934E-06,0.00123091490979333
670000,0.00108932506168534,0.00182682992616767,0.000771248125690506,2.81025059223339E-07,0.00122169444356305
680000,0.00108279846713776,0.000393369108619979,0.000765557375229535,1.0366007017204E-06,0.00121267812518166
690000,0.00107649145044242,0.000941921677557911,0.000759987601970908,2.37228983568372E-07,0.00120385853085769
700000,0.00106674341736596,0.000397015473513562,0.000754536848550817,2.42049177501258E-06,0.00119522860933439
710000,0.00106015759655705,0.000934899773346043,0.00074920651001046,1.52969495825772E-06,0.00118678165819385
720000,0.00105271857369497,0.000387475882284605,0.000743984108557314,9.40541282190566E-07,0.00117851130197758
730000,0.00104582766655696,0.000302733367687047,0.000738876462551067,3.42885068116416E-06,0.00117041147196131
740000,0.00103622107595382,0.00224428604790416,0.000733864362813273,8.24954067280004E-07,0.00116247638743819
750000,0.00103218370007963,0.00159980569281659,0.000728954207622741,1.98885973023977E-07,0.00115470053837925
760000,0.00102379599269058,0.000322092472530677,0.000724142867933129,8.97512810293932E-07,0.00114707866935281
770000,0.00101834289631819,0.000937246991646656,0.000719427095723286,3.312203675776E-07,0.00113960576459638
780000,0.0010097995298047,2.26660916462507E-05,0.000714795325491315,1.87837871168384E-06,0.0011322770341446
790000,0.00100477777605747,0.000580020394916225,0.000710262771005513,1.19022486000375E-06,0.00112508790092602
800000,0.000998234241770577,0.000187528534544068,0.000705806779005756,1.59800606214233E-06,0.00111803398874989
810000,0.000990271118506402,0.00184619974142874,0.000701437560574501,2.53256515314604E-07,0.00111111111111111
820000,0.000986002537136197,0.000473534939559261,0.000697146324704935,1.24906932486013E-06,0.00110431526074847
830000,0.000979686583044415,0.000357566491590688,0.000692933003730507,7.28850763742628E-07,0.0010976425998969
840000,0.000973881273052459,0.00160186942105778,0.00068879912457307,1.09379012735999E-06,0.00109108945117996
850000,0.000969034225282242,7.63323852703834E-05,0.000684731321968887,8.20023013048399E-07,0.00108465228909328
860000,0.000963005204769991,9.11115745227953E-05,0.00068074145156248,5.80810059602754E-07,0.00107832773203438
870000,0.000958921996126987,0.00180948512136059,0.000676817589339971,1.52314276746779E-07,0.00107211253483779
880000,0.000951620817270623,0.000928527463343709,0.000672961867397668,1.5426437416366E-07,0.00106600358177805
890000,0.000946870374387294,0.000360909049329283,0.000669166945445705,2.7246949239057E-06,0.00105999788000636
900000,0.000941714082073505,0.000532018423026859,0.0006654421679296,3.62561546563001E-07,0.00105409255338946
910000,0.00093654780913274,0.000597313715738235,0.000661774714126766,6.71333799218132E-07,0.00104828483672192
920000,0.000931115799383879,0.00126892216036412,0.000658171897740909,2.45463591674877E-06,0.00104257207028537
930000,0.000926163484244394,0.000700234981740433,0.000654621443083719,5.54547807674055E-07,0.00103695169473043
940000,0.000922309171416547,0.00197134666634868,0.000651127690316009,8.75364104313547E-07,0.00103142124625879
950000,0.000916239397825081,5.56428493982963E-05,0.000647694736667448,7.75185881263241E-07,0.00102597835208515
960000,0.000911762265104636,0.000466368819334928,0.00064430895740633,1.15685269852506E-06,0.00102062072615966
970000,0.000907282037168966,0.000485850211197292,0.000640979762134281,1.38009461991828E-06,0.00101534616513362
980000,0.000902192970252983,0.000141620995533387,0.000637701836292084,1.30559946498465E-06,0.00101015254455221
990000,0.000896818311631214,0.000340655385423272,0.000634474607885532,5.27135079586571E-07,0.00100503781525921
1000000,0.000893179047840962,0.000485082961942496,0.000631294254189872,1.84393819635531E-06,0.001
