0,0.00116374359999993
0.02,0.0236979646749607
0.04,0.0462141776996206
0.06,0.0686944381734735
0.08,0.0911208818201851
0.1,0.113475768157195
0.2,0.223569929911616
0.3,0.329357726099677
0.4,0.428998449314108
0.5,0.52099411214106
0.6,0.604252300799533
0.7,0.67811339426624
0.8,0.74234275433839
0.9,0.797092273838237
1,0.8428385294799
1.1,0.880306395577746
1.2,0.910387253065237
1.3,0.934060022724404
1.4,0.952321479159393
1.5,0.96613006558113
1.6,0.976365130886202
1.7,0.983801480918869
1.8,0.989097592956606
1.9,0.992794878925897
2,0.995324980340042
2.1,0.997022138589374
2.2,0.998138068244376
2.3,0.998857321653522
2.4,0.999311742487938
2.5,0.999593169832424
3,0.999977904147661
3.5,0.999999256045293
